data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
;2025/01/02 00:00:00;690000.00;6.61;'RESIDENCIAL';'RUA ENGENHEIRO ALBERTO PONTES';510;'APT 801';'';'BURITIS';30492020;900;154.21;154.21;1998;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;320000.00;2.40;'RESIDENCIAL';'RUA ERNANI AGRICOLA';720;'APT 502';'';'BURITIS';30492040;1670;83.93;83.93;2000;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;735000.00;50.00;'RESIDENCIAL';'RUA ESTADOS UNIDOS';462;'CASA 1';'';'COPACABANA';31550430;360;170.21;170.21;2009;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;990000.00;7.68;'RESIDENCIAL';'RUA EXPEDICIONARIO AMARO DA SILVEIRA';158;'APT 300';'';'CAICARA ADELAIDE';30770350;923;237.27;237.27;2009;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;350000.00;0.63;'RESIDENCIAL';'RUA FRANCISCO AUGUSTO ROCHA';66;'APT 504 BLOCO 3';'';'PLANALTO';31720260;5966.61;81.38;81.38;2011;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;390000.00;14.65;'RESIDENCIAL';'RUA GENEBRA';650;'APT 302';'';'NOVA SUISSA';30421052;396;137.71;137.71;1974;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;804060.00;0.45;'RESIDENCIAL';'RUA GENERAL ARANHA';340;'APT 408 BLOCO 3';'';'AEROPORTO';31270400;12692.53;134.01;134.01;2022;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;440000.00;7.72;'RESIDENCIAL';'RUA GERALDINA CANDIDA DE JESUS';105;'APT 101';'';'OURO PRETO';31330560;696;64.78;64.78;2021;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;659863.68;3.68;'RESIDENCIAL';'RUA GERALDO MENEZES SOARES';446;'APT 204';'';'SAGRADA FAMILIA';31030440;1170.5;135.41;135.41;2013;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;600000.00;1.91;'RESIDENCIAL';'RUA GRAO MOGOL';49;'APT 704';'';'CARMO';30310010;824.5;102.87;102.87;1995;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;26855.30;5.02;'NAO RESIDENCIAL';'RUA HELIOTROPIO';258;'';'';'SANTO ANDRE';31230150;400;12;12;1958;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;610000.00;5.56;'RESIDENCIAL';'RUA HERMILO ALVES';303;'APT 801';'';'SANTA TEREZA';31010070;675;137;137;1981;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;630000.00;16.67;'RESIDENCIAL';'RUA HUMBERTO ROSA TEIXEIRA';330;'APT 301';'';'SANTA AMELIA';31560400;385;113.07;113.07;1999;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;245000.00;4.94;'RESIDENCIAL';'RUA ITABIRA';693;'APT 104';'';'LAGOINHA';31110340;900;120.26;120.26;1980;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;323507.70;2.61;'RESIDENCIAL';'RUA ITAPETINGA';912;'APT 404';'';'CACHOEIRINHA';31130152;1240;111;111;2004;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;2772756.00;100.00;'RESIDENCIAL';'RUA IVO ROCHA';150;'';'';'CINQUENTENARIO';30570140;2088;190;190;1976;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;1040000.00;11.28;'RESIDENCIAL';'RUA JOAO CARLOS';1536;'APT 102';'';'SAGRADA FAMILIA';31030360;400;128.46;128.46;2014;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;356153.04;35.00;'RESIDENCIAL';'RUA JOAO EDMUNDO CALDEIRA BRANT';235;'APT 102';'';'ITAPOA';31710200;384;139.34;139.34;1991;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;321000.00;0.65;'RESIDENCIAL';'RUA JORNALISTA PAULO HENEINE';195;'APT 1308';'';'MANTIQUEIRA';31660093;6531.87;52.23;52.23;2023;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;1145000.00;1.55;'RESIDENCIAL';'RUA JUIZ DE FORA';1217;'APT 1203';'';'SANTO AGOSTINHO';30180061;1125;115.54;115.54;2022;'';'ZCBH';'CONCLUIDO'
;2025/01/02 00:00:00;166624.00;0.72;'RESIDENCIAL';'RUA LINCOLN AMARANTE RIBEIRO';100;'APT 101 BLOCO 9';'';'JARDIM VITORIA';31975272;11203.15;52.07;104.14;2013;'';'ZPAM';'CONCLUIDO'
;2025/01/02 00:00:00;431252.64;5.22;'RESIDENCIAL';'RUA MACAO';73;'APT 204';'';'CORACAO DE JESUS';30380630;740;109.7;109.7;1974;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;252980.00;3.59;'RESIDENCIAL';'RUA MARIA DE SOUZA ALVES';110;'BLOCO 1 APT 201';'';'MANACAS';30840610;960.4;69.5;69.5;2003;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;426387.00;100.00;'RESIDENCIAL';'RUA MARIA MACAFERRI';321;'';'';'PARAISO';30270290;360;114.49;114.49;1965;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;560592.00;4.26;'RESIDENCIAL';'RUA MARTIM DE CARVALHO';652;'APT 802';'';'SANTO AGOSTINHO';30190094;400;82.44;82.44;2024;'';'ZCBH';'CONCLUIDO'
;2025/01/02 00:00:00;505000.00;16.67;'RESIDENCIAL';'RUA MATIPO';290;'APT 301';'';'SANTO ANTONIO';30350210;432;147.33;147.33;1993;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;114871.78;0.47;'NAO RESIDENCIAL';'RUA MATO GROSSO';355;'SALA 1307';'';'BARRO PRETO';30190918;600;32;32;1982;'';'ZCBH';'CONCLUIDO'
;2025/01/02 00:00:00;165128.18;0.60;'NAO RESIDENCIAL';'RUA MATO GROSSO';355;'SALA 1308';'';'BARRO PRETO';30190918;600;46;46;1982;'';'ZCBH';'CONCLUIDO'
;2025/01/02 00:00:00;1500000.00;7.48;'RESIDENCIAL';'RUA MINAS NOVAS';84;'APT 701';'';'CRUZEIRO';30310090;688;177;177;1982;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;492158.94;7.22;'RESIDENCIAL';'RUA OTAVIO OTONI';300;'APT 102';'';'UNIAO';31170470;720;148.33;148.33;1994;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;157714.28;0.38;'RESIDENCIAL';'RUA PADRE ARGEMIRO MOREIRA';11300;'APT 203 BLOCO 3';'';'MARIA TERESA';31873168;14888.17;49.71;49.71;2021;'';'ZP1';'CONCLUIDO'
;2025/01/02 00:00:00;179208.00;0.56;'RESIDENCIAL';'RUA PADRE ARGEMIRO MOREIRA';11420;'APT 401 BLOCO 8';'';'MARIA TERESA';31873168;10625.78;49.78;99.56;2023;'';'ZP1';'CONCLUIDO'
;2025/01/02 00:00:00;158816.00;0.45;'RESIDENCIAL';'RUA PADRE ARGEMIRO MOREIRA';11481;'APT 402 BLOCO 2';'';'MARIA TERESA';31873168;16256.96;49.63;49.63;2020;'';'ZP1';'CONCLUIDO'
;2025/01/02 00:00:00;422413.39;1.25;'RESIDENCIAL';'RUA PADRE EUSTAQUIO';1639;'APT 703 BLOCO 2';'';'CARLOS PRATES';30710580;2437.5;107.64;107.64;2018;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;280000.00;20.08;'RESIDENCIAL';'RUA POLONIA';411;'CASA 05';'';'COPACABANA';31540190;360;64.53;64.53;2015;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;783010.80;0.58;'RESIDENCIAL';'RUA POVOA DE VARZIM';58;'APT 406 BLOCO 02';'';'OURO PRETO';31340060;7638;115.83;115.83;2023;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;517780.24;100.00;'RESIDENCIAL';'RUA RAIMUNDO HILARIO DE OLIVEIRA';269;'';'';'GOIANIA';31950300;448.87;133.05;159.8;1969;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;215851.35;0.84;'RESIDENCIAL';'RUA RIO GRANDE';671;'BLOCO III CASA 9 PAVMTO 1';'';'MINASLANDIA';31810360;5599.92;45.02;45.02;1999;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;600000.00;100.00;'TERRITORIAL';'RUA ROMA';149;'';'';'SANTA LUCIA';30360680;430;0;0;0;'';'ZAR1';'CONCLUIDO'
;2025/01/02 00:00:00;683345.60;1.51;'RESIDENCIAL';'RUA SAO PAULO';1931;'APT 1702';'';'LOURDES';30170135;1200;97;97;1984;'';'ZCBH';'CONCLUIDO'
;2025/01/02 00:00:00;484000.00;0.27;'RESIDENCIAL';'RUA SENHORA DO PORTO';1080;'APT 707 BLOCO 2';'';'PALMEIRAS';30575590;25591.38;80.86;80.86;2022;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;480000.00;0.27;'RESIDENCIAL';'RUA SENHORA DO PORTO';1080;'APT 802 BLOCO 1';'';'PALMEIRAS';30575590;25591.38;79.61;79.61;2022;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;468000.00;0.22;'RESIDENCIAL';'RUA SENHORA DO PORTO';800;'APT 506 BLOCO 3';'';'PALMEIRAS';30575590;30147.82;87.73;87.73;2024;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;361152.00;100.00;'TERRITORIAL';'RUA TANZANIA';;'';'';'CANAA';31785480;456;0;0;0;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;620000.00;13.77;'RESIDENCIAL';'RUA TEODORO DE ABREU';144;'APT 201';'';'NOVA SUISSA';30421131;360;118.99;118.99;2023;'';'ZAP';'CONCLUIDO'
;2025/01/02 00:00:00;358541.40;2.80;'RESIDENCIAL';'RUA TEREZA MOTA VALADARES';958;'APT 203 BLOCO 1';'';'BURITIS';30575160;1501;89.86;89.86;2006;'';'ZAR2';'CONCLUIDO'
;2025/01/02 00:00:00;3533198.76;5.88;'RESIDENCIAL';'RUA TOMAZ GONZAGA';271;'APT 601';'';'LOURDES';30180140;1200;446.28;446.28;1998;'';'ZCBH';'CONCLUIDO'
;2025/01/02 00:00:00;574874.80;100.00;'RESIDENCIAL';'RUA TREMEDAL';86;'';'';'CARLOS PRATES';30710180;364;355;355;1971;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;300000.00;10.29;'RESIDENCIAL';'RUA WASHINGTON';270;'APT 403';'';'SION';30315540;485;94.36;94.36;1969;'';'ZA';'CONCLUIDO'
;2025/01/02 00:00:00;850000.00;16.12;'RESIDENCIAL';'RUA WUPS DE OLIVEIRA';145;'APT 402';'';'TIROL';30662450;360;202.21;202.21;2024;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;110000.00;5.79;'NAO RESIDENCIAL';'AVE ABILIO MACHADO';788;'SALA 107';'';'INCONFIDENCIA';30820272;360;46.81;46.81;1994;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;335000.00;1.02;'RESIDENCIAL';'AVE AUGUSTO DE LIMA';1135;'APT 1603';'';'BARRO PRETO';30190002;602;73.79;73.79;1966;'';'ZCBH';'CONCLUIDO'
;2025/01/03 00:00:00;4400000.00;100.00;'NAO RESIDENCIAL';'AVE BARAO HOMEM DE MELO';4560;'';'';'ESTORIL';30494270;1040;229;229;1991;'';'ZAR1';'CONCLUIDO'
;2025/01/03 00:00:00;422000.00;0.38;'RESIDENCIAL';'AVE CRISTIANO MACHADO';1420;'APT 802';'';'SAGRADA FAMILIA';31035512;14897;89.58;89.58;1978;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;209927.21;2.08;'RESIDENCIAL';'AVE DOM JOAO VI';920;'BLOCO II APT 302';'';'CINQUENTENARIO';30570066;1500;51.56;103.12;1998;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;634000.00;1.95;'RESIDENCIAL';'AVE ENGENHEIRO CARLOS GOULART';130;'APT 1103';'';'BURITIS';30493030;1341;159.68;159.68;2000;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;170000.00;0.10;'RESIDENCIAL';'AVE JOSE BONIFACIO';360;'BLOCO 9 APT 710';'';'SAO CRISTOVAO';31210690;10664.8;72.5;72.5;1948;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;135099.18;0.33;'RESIDENCIAL';'AVE MAGENTA';270;'APT 202 BLOCO 20';'';'VITORIA';31970745;49576.14;55.48;221.92;2015;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;390000.00;8.80;'RESIDENCIAL';'AVE MEM DE SA';1397;'APT 301';'';'PARAISO';30260270;585;92;92;1981;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;375000.00;1.33;'RESIDENCIAL';'PCA HUGO WERNECK';537;'APT 1904';'';'SANTA EFIGENIA';30150300;712;76.92;76.92;1994;'';'ZCBH';'CONCLUIDO'
;2025/01/03 00:00:00;2183000.00;3.11;'RESIDENCIAL';'RUA ALMIRANTE TAMANDARE';477;'APT 1302';'';'GUTIERREZ';30441086;1920;244.45;244.45;2024;'';'ZA';'CONCLUIDO'
;2025/01/03 00:00:00;340000.00;11.12;'RESIDENCIAL';'RUA ANGUSTURA';102;'APT 103';'';'SERRA';30220290;575;90;90;1963;'';'ZA';'CONCLUIDO'
;2025/01/03 00:00:00;385000.00;7.10;'RESIDENCIAL';'RUA ANTERO DA SILVEIRA';88;'APT 402';'';'CARMO';30310050;600;85;85;1965;'';'ZA';'CONCLUIDO'
;2025/01/03 00:00:00;373699.05;0.38;'NAO RESIDENCIAL';'RUA ANTONIO DE ALBUQUERQUE';54;'APT 715';'';'SAVASSI';30112010;1600;40.41;40.41;2014;'';'ZCBH';'CONCLUIDO'
;2025/01/03 00:00:00;373699.05;0.38;'NAO RESIDENCIAL';'RUA ANTONIO DE ALBUQUERQUE';54;'APT 815';'';'SAVASSI';30112010;1600;40.41;40.41;2014;'';'ZCBH';'CONCLUIDO'
;2025/01/03 00:00:00;2961742.52;100.00;'RESIDENCIAL';'RUA ARQUITETO RAFFAELLO BERTI';820;'';'';'MANGABEIRAS';30210120;635;658.73;658.73;1981;'';'ZP2';'CONCLUIDO'
;2025/01/03 00:00:00;1465000.00;20.48;'RESIDENCIAL';'RUA AURELIANO LESSA';404;'APT 400';'';'LIBERDADE';31270200;360;203.37;203.37;2025;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;200000.00;5.56;'RESIDENCIAL';'RUA AVEIRO';75;'APT 106';'';'SAO FRANCISCO';31255060;600;61;61;1983;'';'ZESFR';'CONCLUIDO'
;2025/01/03 00:00:00;458922.22;1.00;'RESIDENCIAL';'RUA BARAO DE SARAMENHA';500;'APT 502';'';'SANTA TEREZA';31010490;3302;156;156;1981;'';'ZA';'CONCLUIDO'
;2025/01/03 00:00:00;617610.00;10.52;'RESIDENCIAL';'RUA CALUNGA';309;'APT 202';'';'JARAGUA';31270410;360;147.05;147.05;2022;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;210000.00;3.12;'RESIDENCIAL';'RUA CECILIA FONSECA COUTINHO';678;'BLOCO 1 APT 102';'';'CASTELO';30840500;851.6;54.07;54.07;2002;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;939633.00;100.00;'RESIDENCIAL';'RUA CONEGO SANTA APOLONIA';174;'';'';'CACHOEIRINHA';31150020;800;360.11;720.22;1945;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;238471.11;0.52;'RESIDENCIAL';'RUA DA GAMELEIRA';173;'BLOCO J APT 33';'';'SANTA MONICA';31565240;10236.89;64.3;64.3;1996;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;520000.00;8.82;'RESIDENCIAL';'RUA DEPUTADO GREGORIANO CANEDO';601;'CASA 04';'';'TREVO';31545200;1567;100.64;100.64;2013;'';'ZP2';'CONCLUIDO'
;2025/01/03 00:00:00;315000.00;6.58;'RESIDENCIAL';'RUA DOS ATLETICANOS';1369;'APT 302';'';'MILIONARIOS';30620060;360;70.6;70.6;2022;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;876180.00;4.91;'RESIDENCIAL';'RUA DOS TIMBIRAS';3198;'APT 307';'';'BARRO PRETO';30140062;600;146.03;146.03;2023;'';'ZCBH';'CONCLUIDO'
;2025/01/03 00:00:00;1125000.00;1.59;'RESIDENCIAL';'RUA FLAVITA BRETAS';609;'APT 801';'';'LUXEMBURGO';30380410;5387.22;231.04;231.04;2001;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;285000.00;0.28;'RESIDENCIAL';'RUA FLOR DE INDIO';100;'BLOCO XV APT 403 EDIF QUARESMEIRAS';'';'INDAIA';31270215;17269;56.6;56.6;2000;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;930000.00;47.17;'RESIDENCIAL';'RUA FRANCISCA CANDIDA';103;'CASA 01 BLOCO 01';'';'NOVA GAMELEIRA';30510460;482.15;195.12;195.12;2023;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;266000.00;0.52;'RESIDENCIAL';'RUA FREI CIPRIANO';76;'BLOCO 3 APT 403';'';'NOVA CACHOEIRINHA';31250380;15514;75.05;75.05;1990;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;281952.00;5.05;'RESIDENCIAL';'RUA FREI MATEUS';3;'APT 303';'';'JOAO PINHEIRO';30530480;904;88.11;88.11;1995;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;552212.64;6.38;'RESIDENCIAL';'RUA GENERAL TIBURCIO';62;'APT 302';'';'PARAISO';30270070;600;121.74;121.74;2002;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;572741.11;100.00;'RESIDENCIAL';'RUA GERALDO SILVA';39;'';'';'RIO BRANCO';31535250;328.88;402.87;974.46;2000;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;170000.00;4.14;'RESIDENCIAL';'RUA GONCALVES CRESPO';37;'APT 103';'';'SANTA MARIA';30525040;1080;43.45;43.45;1993;'';'ZAR2';'CONCLUIDO'
;2025/01/03 00:00:00;358307.30;100.00;'RESIDENCIAL';'RUA GUIDO BARTOLOMEU MAGALHAES';309;'';'';'TIROL';30662405;201.61;223.54;223.54;2016;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;610000.00;10.60;'RESIDENCIAL';'RUA HELIA RICALDONI DE FREITAS';590;'APT 401';'';'SERRANO';30882650;360;102.53;102.53;2019;'';'ZAP';'CONCLUIDO'
;2025/01/03 00:00:00;640000.00;2.93;'RESIDENCIAL';'RUA HERMILO ALVES';193;'APT 202 BLOCO B2';'';'SANTA TEREZA';31010070;1649.85;96.11;96.11;2014;'';'ZA';'CONCLUIDO'
