data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
2022/02/16 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua SAO MANOEL';1478;'6';;'SANTANA';90620110;0.00;19.89;17.82;1991;'82282';'2';'Lançada'
2022/02/16 00:00:00;;180000.00;100.00;'APARTAMENTO';'Rua SAO MANOEL';1478;'208';;'SANTANA';90620110;0.00;53.04;44.06;1991;'82294';'2';'Lançada'
2022/02/18 00:00:00;;30000.00;50.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua DUQUE DE CAXIAS';1683;'9';;'CENTRO HISTORIC';90010282;0.00;30.00;30.00;1959;'102442';'2';'Lançada'
2022/02/18 00:00:00;;823000.00;100.00;'LOJA TERREA EM EDIFICIO';'Rua JOSE DO PATROCINIO';280;'01';;'CIDADE BAIXA';90050001;0.00;189.74;161.60;;'93960';'2';'Lançada'
2022/02/08 00:00:00;;329500.00;100.00;'APARTAMENTO';'Rua VISCONDE DE DUPRAT';190;'302';;'PETROPOLIS';90690430;0.00;107.21;75.59;2001;'111163';'2';'Lançada'
2022/02/08 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua VISCONDE DE DUPRAT';190;'2';;'PETROPOLIS';90690430;0.00;15.25;11.50;2001;'111171';'2';'Lançada'
2022/02/18 00:00:00;;45000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua MARECHAL FLORIANO PEIXOTO';490;'43';;'CENTRO HISTORIC';90020061;0.00;28.54;12.00;1970;'100213';'1';'Lançada'
2022/02/18 00:00:00;;95000.00;100.00;'SALA COMERCIAL';'Rua DOS ANDRADAS';1137;'1816';;'CENTRO HISTORIC';90020000;0.00;25.29;20.24;1964;'1424';'1';'Lançada'
2022/02/18 00:00:00;;129000.00;100.00;'SALA COMERCIAL';'Rua VIGARIO JOSE IGNACIO';263;'71';;'CENTRO HISTORIC';90020100;0.00;62.18;62.18;1957;'23663';'1';'Lançada'
2022/02/16 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua CASEMIRO DE ABREU';646;'4';;'RIO BRANCO';90420001;0.00;13.94;10.58;2001;'149117';'1';'Lançada'
2022/02/18 00:00:00;;455155.20;100.00;'APARTAMENTO';'Rua CASEMIRO DE ABREU';646;'203';;'RIO BRANCO';90420001;0.00;105.36;64.41;2001;'149108';'1';'Lançada'
2022/02/16 00:00:00;;175000.00;100.00;'LOJA TERREA EM EDIFICIO';'Rua MUCIO TEIXEIRA';1394;'2';;'MENINO DEUS';90050360;0.00;36.70;34.90;1969;'40545';'2';'Lançada'
2022/02/16 00:00:00;;229200.00;100.00;'APARTAMENTO';'Rua DUQUE DE CAXIAS';1667;'604';;'CENTRO HISTORIC';90010282;0.00;47.75;30.63;1977;'19102';'2';'Lançada'
2022/02/18 00:00:00;;2295000.00;100.00;'APARTAMENTO';'Rua VINTE QUATRO DE OUTUBRO';666;'4';;'MOINHOS VENTO';90430055;0.00;459.80;331.77;1965;'80116';'1';'Lançada'
2022/02/16 00:00:00;;262008.00;100.00;'APARTAMENTO';'Rua DEMETRIO RIBEIRO';1012;'502';;'CENTRO HISTORIC';90010312;0.00;60.65;47.55;1986;'8209';'5';'Lançada'
2022/02/16 00:00:00;;410000.00;100.00;'APARTAMENTO';'Rua MIGUEL COUTO';390;'303';;'MENINO DEUS';90850050;0.00;144.19;128.80;1973;'27184';'5';'Lançada'
2022/02/16 00:00:00;;1182000.00;100.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua URUGUAIANA';185;'185';;'MENINO DEUS';90110330;330.00;242.00;242.00;1988;'94040';'2';'Lançada'
2022/02/18 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CEL GENUINO';280;'3';;'CENTRO HISTORIC';90010350;0.00;34.65;24.65;1975;'94043';'2';'Lançada'
2022/02/16 00:00:00;;170744.00;100.00;'SALA COMERCIAL';'Rua PROF ANNES DIAS';166;'501';;'CENTRO HISTORIC';90020090;0.00;30.49;30.49;1965;'142951';'1';'Lançada'
2022/02/16 00:00:00;;179104.00;100.00;'APARTAMENTO';'Rua DUQUE DE CAXIAS';693;'503';;'CENTRO HISTORIC';90010282;0.00;55.97;41.99;1981;'15018';'5';'Lançada'
2022/02/18 00:00:00;;1715534.74;40.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua DOS ANDRADAS';1204;'1204';'Também lotado 1206';'CENTRO HISTORIC';90020000;123.64;1629.00;1629.00;;'61676';'1';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'204';;'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152799';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'101';;'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152752';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'301';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152800';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'102';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152753';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'302';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152801';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'103';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152754';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'303';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152802';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'104';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152755';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'304';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152803';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'201';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152756';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'401';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152804';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'203';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152758';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'204';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152759';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'402';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152805';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'301';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152760';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'404';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152807';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'501';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152808';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'502';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152809';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'302';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'752761';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'503';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152810';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'303';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152762';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'504';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152811';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'304';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152763';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'401';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152764';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'402';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152765';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'403';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152766';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'404';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152767';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'501';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152768';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'502';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152769';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'503';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152770';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'504';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152771';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'101';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152772';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'102';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152773';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'103';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152774';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'104';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152775';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'201';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152776';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'202';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152777';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'203';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152778';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'204';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152779';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'301';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152780';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'302';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152781';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'303';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152782';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'304';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152783';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'401';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152784';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'402';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152785';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'403';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152786';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'404';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152787';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'501';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152788';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'502';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152789';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'503';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152790';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'504';'Bloco 02';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152791';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'101';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152792';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'102';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152793';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'103';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152794';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'104';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152795';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'201';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152796';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'202';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152797';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'203';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152798';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'202';'Bloco 01';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152757';'3';'Lançada'
2022/01/19 00:00:00;;90000.00;100.00;'APARTAMENTO';'Estrada JOAO ANTONIO SILVEIRA';7365;'403';'Bloco 03';'LOMBA PINHEIRO';91790400;0.00;43.04;38.38;;'152806';'3';'Lançada'
2022/03/15 00:00:00;;180000.00;100.00;'RESIDENCIA ISOLADA';'Rua MAJOR TITO';89;'89';;'BELEM VELHO';91712230;500.00;96.00;96.00;1968;'3610';'3';'Lançada'
2022/03/15 00:00:00;;580000.00;100.00;'RESIDENCIA DE INTERIOR';'Avenida PROF OSCAR PEREIRA';1796;'1796';;'MEDIANEIRA';90640070;699.00;126.00;126.00;1946;'55208';'2';'Lançada'
2022/03/11 00:00:00;;613500.00;100.00;'LOJA TERREA EM EDIFICIO';'Avenida ALBERTO BINS';581;;;'CENTRO HISTORIC';90030140;0.00;109.60;90.89;1946;'123259';'1';'Lançada'
2022/03/16 00:00:00;;2355000.00;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Avenida BENTO GONCALVES';1520;'1532';'nºs 1524, 1528, 1532, 1536 e 1540 e R. Monteiro Lobato nº 25.';'PARTENON';90650002;0.00;51.00;51.00;1963;'141632';'2';'Lançada'
2022/03/16 00:00:00;;;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Avenida BENTO GONCALVES';1520;'1524';'nºs 1524, 1528, 1532, 1536 e 1540 e R. Monteiro Lobato nº 25.';'PARTENON';90650002;0.00;99.00;99.00;1963;'141632';'2';'Lançada'
2022/03/16 00:00:00;;;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Avenida BENTO GONCALVES';1520;'25';'nºs 1524, 1528, 1532, 1536 e 1540 e R. Monteiro Lobato nº 25.';'PARTENON';90650002;0.00;167.00;167.00;1963;'141632';'2';'Lançada'
2022/03/16 00:00:00;;;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Avenida BENTO GONCALVES';1520;'1528';'nºs 1524, 1528, 1532, 1536 e 1540 e R. Monteiro Lobato nº 25.';'PARTENON';90650002;0.00;49.00;49.00;1963;'141632';'2';'Lançada'
2022/03/16 00:00:00;;;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Avenida BENTO GONCALVES';1520;'1540';'nºs 1524, 1528, 1532, 1536 e 1540 e R. Monteiro Lobato nº 25.';'PARTENON';90650002;0.00;53.00;53.00;1963;'141632';'2';'Lançada'
2022/03/16 00:00:00;;;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Avenida BENTO GONCALVES';1520;'1536';'nºs 1524, 1528, 1532, 1536 e 1540 e R. Monteiro Lobato nº 25.';'PARTENON';90650002;0.00;52.00;52.00;1963;'141632';'2';'Lançada'
2022/01/19 00:00:00;;536000.00;100.00;'APARTAMENTO';'Rua PROF DUPLAN';25;'91';;'RIO BRANCO';90420030;0.00;119.70;110.55;1963;'193752';'1';'Lançada'
2022/02/25 00:00:00;;492000.00;100.00;'APARTAMENTO';'Avenida GUAPORE';58;'501';;'PETROPOLIS';90470230;0.00;121.11;77.80;2004;'156696';'1';'Lançada'
2022/02/25 00:00:00;;80000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida GUAPORE';58;'5';'Box 05';'PETROPOLIS';90470230;0.00;29.99;21.16;2004;'156711';'1';'Lançada'
2022/02/10 00:00:00;;180000.00;100.00;'APARTAMENTO';'Travessa DR ROCCO';50;'203';;'GLORIA';90870030;0.00;92.06;56.79;1978;'32452';'2';'Lançada'
2022/02/14 00:00:00;;348520.00;100.00;'APARTAMENTO';'Avenida BORGES DE MEDEIROS';2145;'1002';;'PRAIA DE BELAS';90020020;0.00;87.13;33.38;2003;'25961';'5';'Lançada'
2022/02/14 00:00:00;;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ATANASIO BELMONTE';175;'101';;'BOA VISTA';90520550;0.00;11.10;10.58;1999;'107009';'4';'Lançada'
2022/02/14 00:00:00;;445000.00;100.00;'APARTAMENTO';'Rua ATANASIO BELMONTE';175;'430';;'BOA VISTA';90520550;0.00;125.70;84.34;1999;'106890';'4';'Lançada'
2022/03/28 00:00:00;;7834000.00;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';490;;;'ANCHIETA';90200290;4860.00;4325.77;4325.77;1976;'8613';'4';'Lançada'
