data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
;2017/11/01 00:00:00;56357494;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1301 edf sainte juliana';'Encruzilhada';;1295.39;145.68;145.68;2017;'';'';'CONCLUIDO'
;2017/10/27 00:00:00;63500000;1.58;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1303 edf sainte juliana';'Encruzilhada';;1295.39;145.49;145.49;2017;'';'';'CONCLUIDO'
;2017/11/22 00:00:00;60018500;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1401 edf sainte juliana';'Encruzilhada';;1295.39;145.68;145.68;2017;'';'';'CONCLUIDO'
;2017/09/20 00:00:00;58499800;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1502 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/10/20 00:00:00;66161270;1.68;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 2101 edf sainte juliana';'Encruzilhada';;1295.39;158.97;158.97;2017;'';'';'CONCLUIDO'
;2017/09/20 00:00:00;55589255;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 902 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/12/15 00:00:00;11433863;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 902 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/06/21 00:00:00;65353371;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 502 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/06/14 00:00:00;69402456;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1701 edf sainte juliana';'Encruzilhada';;1295.39;145.68;145.68;2017;'';'';'CONCLUIDO'
;2017/07/03 00:00:00;68017346;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1801 edf sainte juliana';'Encruzilhada';;1295.39;145.68;145.68;2017;'';'';'CONCLUIDO'
;2017/11/01 00:00:00;60635697;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1802 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/12/20 00:00:00;64120000;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 2001 edf sainte juliana';'Encruzilhada';;1295.39;145.68;145.68;2017;'';'';'CONCLUIDO'
;2017/06/21 00:00:00;67126765;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 2002 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/08/30 00:00:00;60000000;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 2102 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/06/21 00:00:00;66599514;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1501 edf sainte juliana';'Encruzilhada';;1295.39;145.68;145.68;2017;'';'';'CONCLUIDO'
;2017/11/23 00:00:00;61780000;1.59;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';800;'';'apto 1602 edf sainte juliana';'Encruzilhada';;1295.39;145.8;145.8;2017;'';'';'CONCLUIDO'
;2017/04/17 00:00:00;86000000;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 1801 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/12/21 00:00:00;81600000;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 1802 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/06/09 00:00:00;86000000;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 1802 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/12/12 00:00:00;82688215;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 2302 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/01/02 00:00:00;75602293;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 101 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/01/02 00:00:00;77870862;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 701 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/11/28 00:00:00;81000000;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 1101 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/01/02 00:00:00;81650476;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 1702 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/10/30 00:00:00;83094949;1.92;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';334;'';'apto 2402 edf essenza rosarinho';'Encruzilhada';;1737.63;183.6;183.6;2011;'';'';'CONCLUIDO'
;2017/10/02 00:00:00;65000000;2.81;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';390;'';'apto 501 edf acantis';'Encruzilhada';;1147.48;179.0;179.0;2005;'';'';'CONCLUIDO'
;2017/04/11 00:00:00;70000000;2.81;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';390;'';'apto 601 edf acantis';'Encruzilhada';;1147.48;179.0;179.0;2005;'';'';'CONCLUIDO'
;2017/11/24 00:00:00;80000000;2.81;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';390;'';'apto 1201 edf acantis';'Encruzilhada';;1147.48;179.0;179.0;2005;'';'';'CONCLUIDO'
;2017/02/17 00:00:00;70000000;2.81;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';390;'';'apto 801 edf acantis';'Encruzilhada';;1147.48;179.0;179.0;2005;'';'';'CONCLUIDO'
;2017/05/09 00:00:00;69000000;2.74;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua caio pereira';390;'';'apto 1302 edf acantis';'Encruzilhada';;1147.48;174.33;174.33;2005;'';'';'CONCLUIDO'
;2017/09/13 00:00:00;52386179;0.91;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';600;'';'apto 1404 edf maria rosa';'Encruzilhada';;2431.0;139.58;139.58;2010;'';'';'CONCLUIDO'
;2017/05/19 00:00:00;44000000;0.75;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';600;'';'apto 1903 edf maria rosa';'Encruzilhada';;2431.0;111.89;111.89;2010;'';'';'CONCLUIDO'
;2017/12/14 00:00:00;45554199;0.75;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';600;'';'apto 2702 edf maria rosa';'Encruzilhada';;2431.0;111.89;111.89;2010;'';'';'CONCLUIDO'
;2017/12/20 00:00:00;87990400;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';658;'';'apto 602 edf casa rosada';'Encruzilhada';;3090.5;244.73;244.73;2010;'';'';'CONCLUIDO'
;2017/12/20 00:00:00;88858100;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';658;'';'apto 801 edf casa rosada';'Encruzilhada';;3090.5;244.73;244.73;2010;'';'';'CONCLUIDO'
;2017/09/06 00:00:00;107326079;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';658;'';'apto 1802 edf casa rosada';'Encruzilhada';;3090.5;244.73;244.73;2010;'';'';'CONCLUIDO'
;2017/09/18 00:00:00;107326079;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';658;'';'apto 1802 edf casa rosada';'Encruzilhada';;3090.5;244.73;244.73;2010;'';'';'CONCLUIDO'
;2017/01/20 00:00:00;125000000;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';658;'';'apto 2802 edf casa rosada';'Encruzilhada';;3090.5;244.73;244.73;2010;'';'';'CONCLUIDO'
;2017/12/01 00:00:00;56000000;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 102 privilege rosarinho';'Encruzilhada';;1619.23;122.37;122.37;2016;'';'';'CONCLUIDO'
;2017/05/08 00:00:00;43002029;1.16;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 701 privilege rosarinho';'Encruzilhada';;1619.23;100.79;100.79;2016;'';'';'CONCLUIDO'
;2017/01/17 00:00:00;47423142;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 1102 privilege rosarinho';'Encruzilhada';;1619.23;122.37;122.37;2016;'';'';'CONCLUIDO'
;2017/01/31 00:00:00;43700000;1.16;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 1401 privilege rosarinho';'Encruzilhada';;1619.23;100.79;100.79;2016;'';'';'CONCLUIDO'
;2017/10/30 00:00:00;53205904;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 1404 privilege rosarinho';'Encruzilhada';;1619.23;122.37;122.37;2016;'';'';'CONCLUIDO'
;2017/10/30 00:00:00;53205904;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 1404 privilege rosarinho';'Encruzilhada';;1619.23;122.37;122.37;2016;'';'';'CONCLUIDO'
;2017/09/06 00:00:00;40599497;1.16;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 1501 privilege rosarinho';'Encruzilhada';;1619.23;100.79;100.79;2016;'';'';'CONCLUIDO'
;2017/05/04 00:00:00;49900000;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 304 privilege rosarinho';'Encruzilhada';;1619.23;122.37;122.37;2016;'';'';'CONCLUIDO'
;2017/02/06 00:00:00;59311067;1.40;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 802 privilege rosarinho';'Encruzilhada';;1619.23;122.37;122.37;2016;'';'';'CONCLUIDO'
;2017/08/16 00:00:00;44000000;1.16;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 1301 privilege rosarinho';'Encruzilhada';;1619.23;100.79;100.79;2016;'';'';'CONCLUIDO'
;2017/06/21 00:00:00;41000000;1.16;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua doutor jose maria';512;'';'apto 1505 privilege rosarinho';'Encruzilhada';;1619.23;100.79;100.79;2016;'';'';'CONCLUIDO'
;2017/03/23 00:00:00;32000000;100.00;'COMERCIAL COM LIXO ORGANICO Casa';'rua belmiro correa';54;'';'';'Encruzilhada';;244.4;146.59;146.59;1950;'';'';'CONCLUIDO'
;2017/01/17 00:00:00;20000000;2.16;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';106;'';'apto 503 edf bellagio residence';'Rosarinho';;610.36;59.74;59.74;2015;'';'';'CONCLUIDO'
;2017/12/06 00:00:00;23000000;2.17;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';106;'';'apto 701 edf bellagio residence';'Rosarinho';;610.36;59.92;59.92;2015;'';'';'CONCLUIDO'
;2017/11/17 00:00:00;23000000;2.13;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';106;'';'apto 504 edf bellagio residence';'Rosarinho';;610.36;58.85;58.85;2015;'';'';'CONCLUIDO'
;2017/05/25 00:00:00;23000000;2.13;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';106;'';'apto 504 edf bellagio residence';'Rosarinho';;610.36;58.85;58.85;2015;'';'';'CONCLUIDO'
;2017/07/21 00:00:00;22126014;2.16;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';106;'';'apto 302 edf bellagio residence';'Rosarinho';;610.36;59.74;59.74;2015;'';'';'CONCLUIDO'
;2017/01/31 00:00:00;32882474;2.76;'RESIDENCIAL Apartamento > 4 Pavimentos';'av santos dumont';881;'';'apto 0101 edf ilha de cedros';'Rosarinho';;1231.05;97.88;97.88;1984;'';'';'CONCLUIDO'
;2017/03/14 00:00:00;31880884;2.80;'RESIDENCIAL Apartamento > 4 Pavimentos';'av santos dumont';881;'';'apto 0304 edf ilha de cedros';'Rosarinho';;1231.05;99.45;99.45;1984;'';'';'CONCLUIDO'
;2017/01/20 00:00:00;23249400;0.73;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 1303 splendid rosarinho';'Rosarinho';;2202.75;59.93;59.93;2014;'';'';'CONCLUIDO'
;2017/09/28 00:00:00;25200000;0.73;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 1603 splendid rosarinho';'Rosarinho';;2202.75;59.93;59.93;2014;'';'';'CONCLUIDO'
;2017/09/22 00:00:00;41198274;1.21;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 105 splendid rosarinho';'Rosarinho';;2202.75;99.82;99.82;2014;'';'';'CONCLUIDO'
;2017/07/03 00:00:00;21404399;0.69;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 406 splendid rosarinho';'Rosarinho';;2202.75;57.12;57.12;2014;'';'';'CONCLUIDO'
;2017/07/03 00:00:00;21404399;0.69;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 406 splendid rosarinho';'Rosarinho';;2202.75;57.12;57.12;2014;'';'';'CONCLUIDO'
;2017/07/27 00:00:00;41349769;1.21;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 502 splendid rosarinho';'Rosarinho';;2202.75;99.82;99.82;2014;'';'';'CONCLUIDO'
;2017/12/20 00:00:00;22000000;0.69;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 1401 splendid rosarinho';'Rosarinho';;2202.75;57.12;57.12;2014;'';'';'CONCLUIDO'
;2017/02/08 00:00:00;42526686;1.21;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';68;'';'apto 1605 splendid rosarinho';'Rosarinho';;2202.75;99.82;99.82;2014;'';'';'CONCLUIDO'
;2017/09/06 00:00:00;47059600;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';110;'';'apto 1002 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/06/09 00:00:00;51896000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 302 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/14 00:00:00;33000000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 502 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/11 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 601 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/06/21 00:00:00;29329600;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 602 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/11 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 801 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/19 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 401 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/03 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 902 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/11 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1302 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/10/25 00:00:00;66000000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1302 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/19 00:00:00;68000000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1101 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/19 00:00:00;57000000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1201 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/10/18 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1301 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/05/19 00:00:00;29482535;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1401 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/09/06 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1401 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/19 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1402 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/10/18 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1501 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/06/21 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1601 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/06/26 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1702 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/19 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 1901 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/06/30 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 2001 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/06/09 00:00:00;20412000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua eng sampaio';110;'';'apto 2002 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/07/19 00:00:00;59000000;2.50;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';110;'';'apto 501 edf villa aguinaldo jurema';'Rosarinho';;1084.52;180.0;180.0;2016;'';'';'CONCLUIDO'
;2017/04/04 00:00:00;58000000;1.84;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';218;'';'apto 401 edf quinta das baronesas';'Rosarinho';;1361.43;175.83;175.83;2014;'';'';'CONCLUIDO'
;2017/09/25 00:00:00;27000000;1.86;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';218;'';'apto 402 edf quinta das baronesas';'Rosarinho';;1361.43;177.47;177.47;2014;'';'';'CONCLUIDO'
;2017/10/04 00:00:00;66000000;1.86;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';218;'';'apto 402 edf quinta das baronesas';'Rosarinho';;1361.43;177.47;177.47;2014;'';'';'CONCLUIDO'
;2017/10/04 00:00:00;66000000;1.86;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';218;'';'apto 402 edf quinta das baronesas';'Rosarinho';;1361.43;177.47;177.47;2014;'';'';'CONCLUIDO'
;2017/01/17 00:00:00;64979877;1.84;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';218;'';'apto 1601 edf quinta das baronesas';'Rosarinho';;1361.43;175.83;175.83;2014;'';'';'CONCLUIDO'
;2017/07/31 00:00:00;80000000;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 1002 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/10/06 00:00:00;30000000;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 1101 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/01/13 00:00:00;89000000;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 2701 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/09/20 00:00:00;87666915;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 3001 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/04/19 00:00:00;80000000;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 3101 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/01/19 00:00:00;90000000;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 3601 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/12/14 00:00:00;22500000;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 3801 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/07/24 00:00:00;22500000;1.31;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua andre reboucas';45;'';'apto 502 edf david becker';'Rosarinho';;2610.0;207.27;207.27;2013;'';'';'CONCLUIDO'
;2017/02/06 00:00:00;84432628;0.93;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';59;'';'apto 202 edf gran parc premium-bloco a';'Rosarinho';;2961.24;184.61;184.61;2015;'';'';'CONCLUIDO'
;2017/08/22 00:00:00;90161833;0.93;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';59;'';'apto 1601 edf gran parc premium-bloco a';'Rosarinho';;2961.24;184.61;184.61;2015;'';'';'CONCLUIDO'
;2017/05/15 00:00:00;97198749;0.93;'RESIDENCIAL Apartamento > 4 Pavimentos';'rua engenheiro sampaio';59;'';'apto 2001 edf gran parc premium-bloco a';'Rosarinho';;2961.24;184.61;184.61;2015;'';'';'CONCLUIDO'
