data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
2023/10/09 00:00:00;;354500.00;100.00;'APARTAMENTO';'Rua CEL ANDRE BELO';613;'206';;'MENINO DEUS';90110020;0.00;92.36;57.18;1977;'32658';'5';'Lançada'
2023/10/09 00:00:00;;326000.00;100.00;'APARTAMENTO';'Rua CEL ANDRE BELO';686;'402';;'MENINO DEUS';90110020;0.00;92.65;66.65;1979;'49054';'5';'Lançada'
2023/12/04 00:00:00;;840000.00;100.00;'APARTAMENTO';'Avenida DR NILO PECANHA';242;'805';;'BELA VISTA';91330000;0.00;161.20;127.85;1979;'21476';'1';'Lançada'
2023/10/09 00:00:00;;387000.00;100.00;'APARTAMENTO';'Rua CEL ANDRE BELO';663;'402';;'MENINO DEUS';90110020;0.00;105.27;81.23;1976;'44891';'5';'Lançada'
2023/05/17 00:00:00;;5250000.00;100.00;'RESIDENCIA PADRONIZADA EM COND HORIZONTAL FECHADO';'Rua OSORIO TUYUTY DE OLIVEIRA FREITAS';320;'4';;'TRES FIGUEIRAS';91330090;0.00;570.86;438.13;2003;'131453';'4';'Lançada'
2023/03/20 00:00:00;;720000.00;100.00;'SALA COMERCIAL';'Rua CARVALHO MONTEIRO';234;'801';;'PETROPOLIS';90470100;0.00;61.93;46.35;2007;'172189';'1';'Lançada'
2023/03/20 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENC DESCOBERTO';'Rua CARVALHO MONTEIRO';234;'31';;'PETROPOLIS';90470100;0.00;30.12;10.58;2007;'172250';'1';'Lançada'
2023/03/20 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENC DESCOBERTO';'Rua CARVALHO MONTEIRO';234;'30';;'PETROPOLIS';90470100;0.00;30.12;10.58;2007;'172249';'1';'Lançada'
2023/03/20 00:00:00;;;100.00;'SALA COMERCIAL';'Rua CARVALHO MONTEIRO';234;'802';;'PETROPOLIS';90470100;0.00;45.06;33.78;2007;'172195';'1';'Lançada'
2023/03/20 00:00:00;;1830000.00;100.00;'APARTAMENTO';'Rua ENG TEIXEIRA SOARES';28;'401';;'BELA VISTA';90440140;0.00;412.18;251.06;1999;'120585';'1';'Lançada'
2023/03/20 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ENG TEIXEIRA SOARES';28;'3';;'BELA VISTA';90440140;0.00;18.92;12.00;1999;'120593';'1';'Lançada'
2023/03/20 00:00:00;;710000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua BORGES DO CANTO';282;'40';;'PETROPOLIS';90630020;0.00;13.78;10.58;2015;'146327';'2';'Lançada'
2023/03/20 00:00:00;;;100.00;'APARTAMENTO';'Rua BORGES DO CANTO';282;'901';;'PETROPOLIS';90630020;0.00;109.54;68.61;2015;'146366';'2';'Lançada'
2023/03/20 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua BORGES DO CANTO';282;'41';;'PETROPOLIS';90630020;0.00;13.78;10.58;2015;'146328';'2';'Lançada'
2023/03/20 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua BORGES DO CANTO';282;'38';;'PETROPOLIS';90630020;0.00;13.78;10.58;2015;'146325';'2';'Lançada'
2023/03/20 00:00:00;;629985.76;100.00;'APARTAMENTO';'Rua BORGES DO CANTO';282;'902';;'PETROPOLIS';90630020;0.00;109.54;68.61;2015;'146367';'2';'Lançada'
2023/03/20 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua BORGES DO CANTO';282;'42';;'PETROPOLIS';90630020;0.00;13.78;10.58;2015;'146329';'2';'Lançada'
2023/01/27 00:00:00;;100000.00;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Rua BARAO DO AMAZONAS';1853;'4';;'PARTENON';90670000;0.00;28.63;25.38;1998;'116073';'2';'Lançada'
2023/01/27 00:00:00;;100000.00;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Rua BARAO DO AMAZONAS';1847;'6';;'PARTENON';90670000;0.00;28.52;25.28;1998;'116075';'2';'Lançada'
2023/01/27 00:00:00;;100000.00;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Rua BARAO DO AMAZONAS';1845;'7';;'PARTENON';90670000;0.00;28.07;25.88;1998;'116076';'2';'Lançada'
2023/01/27 00:00:00;;100000.00;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Rua BARAO DO AMAZONAS';1843;'8';;'PARTENON';90670000;0.00;28.31;25.10;1998;'116077';'2';'Lançada'
2023/01/24 00:00:00;;1200000.00;100.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Avenida IPIRANGA';8161;;;'PARTENON';90160092;450.00;363.75;363.75;2007;'112556';'3';'Lançada'
2023/01/24 00:00:00;;72000.00;100.00;'SALA COMERCIAL';'Avenida SAO SEBASTIAO';27;'202';;'NONOAI';90830420;0.00;49.75;38.03;1996;'85528';'3';'Lançada'
2023/01/24 00:00:00;;100000.00;100.00;'SALA COMERCIAL';'Avenida SAO SEBASTIAO';27;'203';;'NONOAI';90830420;0.00;74.15;56.69;1996;'85529';'3';'Lançada'
2023/01/24 00:00:00;;138000.00;100.00;'LOJA TERREA EM EDIFICIO';'Avenida NONOAI';1281;'1';;'NONOAI';91720000;0.00;46.17;39.52;1996;'85521';'3';'Lançada'
2023/01/27 00:00:00;;100000.00;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Rua BARAO DO AMAZONAS';1851;'5';;'PARTENON';90670000;0.00;28.97;25.68;1998;'116074';'2';'Lançada'
2023/12/04 00:00:00;;320500.00;100.00;'APARTAMENTO';'Rua DUQUE DE CAXIAS';955;'501';'BLOCO A';'CENTRO HISTORIC';90010282;0.00;69.09;44.41;1982;'46407';'5';'Lançada'
2023/12/05 00:00:00;;170000.00;100.00;'SALA COMERCIAL';'Avenida PROTASIO ALVES';2218;'204';;'PETROPOLIS';90410001;0.00;53.28;33.13;1997;'130405';'1';'Lançada'
2023/12/05 00:00:00;;690000.00;100.00;'APARTAMENTO';'Rua ALVARES MACHADO';21;'302';;'PETROPOLIS';90630010;0.00;254.02;177.60;1968;'124635';'2';'Lançada'
2023/05/16 00:00:00;;588000.00;100.00;'SALA COMERCIAL';'Avenida IPIRANGA';40;'2203';'TORRE B';'PRAIA DE BELAS';90160092;0.00;86.37;40.16;2014;'40852';'5';'Lançada'
2023/05/16 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua TITO LIVIO ZAMBECARI';685;'33';;'MONT SERRAT';90450231;0.00;18.40;10.58;2006;'167046';'1';'Lançada'
2023/01/23 00:00:00;;25612000.00;100.00;;'Rua EWALDO CAMPOS';5;;'Lotado também sob os n°s 15, 25, 35, 45, 55, 65, 75, 85, 95, 105 e 121';'TRES FIGUEIRAS';90470255;4927.17;;;;'184610';'4';'Lançada'
2023/06/14 00:00:00;;865000.00;100.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua VASCO DA GAMA';153;'153';;'BOM FIM';90420111;134.19;203.00;203.00;1998;'14514';'1';'Lançada'
2023/06/14 00:00:00;;408500.00;100.00;'APARTAMENTO';'Rua FERNANDES VIEIRA';300;'11';;'BOM FIM';90035091;0.00;106.41;96.50;1957;'44147';'1';'Lançada'
2023/06/14 00:00:00;;408500.00;100.00;'APARTAMENTO';'Rua FERNANDES VIEIRA';300;'21';;'BOM FIM';90035091;0.00;106.41;96.50;1957;'44148';'1';'Lançada'
2023/06/14 00:00:00;;408500.00;100.00;'APARTAMENTO';'Rua FERNANDES VIEIRA';300;'31';;'BOM FIM';90035091;0.00;106.41;96.50;1957;'44149';'1';'Lançada'
2023/06/14 00:00:00;;831500.00;100.00;'RESIDENCIA ISOLADA';'Rua FRANCISCO FERRER';380;'380';;'RIO BRANCO';90420140;184.00;141.00;141.00;1946;'71152';'1';'Lançada'
2023/03/13 00:00:00;;320000.00;50.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua BARAO DO AMAZONAS';1397;;;'PARTENON';90670000;293.26;266.67;266.67;2006;'71206';'2';'Lançada'
2023/03/08 00:00:00;;620000.00;50.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua GEN LIMA E SILVA';274;;;'CIDADE BAIXA';90050100;305.50;254.00;254.00;1998;'24565';'2';'Lançada'
2023/03/13 00:00:00;;470000.00;50.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua BARAO DO AMAZONAS';1241;;;'JARDIM BOTANICO';90670000;386.10;452.48;452.48;2021;'112978';'2';'Lançada'
2023/05/19 00:00:00;;1214000.00;100.00;;'Avenida OTTO NIEMEYER';2165;;;'CAMAQUA';91740188;778.80;;;;'32369';'3';'Lançada'
2023/05/19 00:00:00;;1033000.00;100.00;;'Avenida OTTO NIEMEYER';2163;;;'CAMAQUA';91740188;708.00;;;;'105266';'3';'Lançada'
2023/05/19 00:00:00;;601000.00;100.00;;'Avenida OTTO NIEMEYER';2097;;;'CAMAQUA';91740188;363.00;;;;'111418';'3';'Lançada'
2023/05/19 00:00:00;;2616000.00;100.00;;'Avenida OTTO NIEMEYER';2159;;;'CAMAQUA';91740188;1603.20;;;;'112300';'3';'Lançada'
2023/05/19 00:00:00;;1556000.00;100.00;'RESIDENCIA ISOLADA';'Rua CAMAQUA';736;'736';;'CAMAQUA';91910630;980.00;136.00;136.00;2021;'135048';'3';'Lançada'
2023/05/23 00:00:00;;2370000.00;100.00;;'Avenida EDGAR PIRES DE CASTRO';1405;;;'HIPICA';91787878;611.00;;;;'88790';'3';'Lançada'
2023/05/23 00:00:00;;725000.00;100.00;;'Avenida JUCA BATISTA';1495;;;'ESPIRITO SANTO';91770000;659.08;;;;'114688';'3';'Lançada'
2023/05/23 00:00:00;;680000.00;100.00;;'Avenida JUCA BATISTA';1505;;;'ESPIRITO SANTO';91770000;618.03;;;;'114689';'3';'Lançada'
2023/05/23 00:00:00;;215000.00;100.00;;'Rua OLIVIO KOLIVER';390;;;'ESPIRITO SANTO';91770218;226.06;;;;'114697';'3';'Lançada'
2023/05/23 00:00:00;;216000.00;100.00;;'Rua OLIVIO KOLIVER';360;;;'ESPIRITO SANTO';91770218;227.63;;;;'114700';'3';'Lançada'
2023/05/23 00:00:00;;217000.00;100.00;;'Rua OLIVIO KOLIVER';380;;;'ESPIRITO SANTO';91770218;228.12;;;;'114698';'3';'Lançada'
2023/05/23 00:00:00;;217000.00;100.00;;'Rua OLIVIO KOLIVER';370;;;'ESPIRITO SANTO';91770218;228.64;;;;'114699';'3';'Lançada'
2023/06/14 00:00:00;;817000.00;100.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua FERNANDES VIEIRA';286;'286';;'BOM FIM';90035091;115.29;218.00;218.00;1998;'129788';'1';'Lançada'
2023/02/17 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida OSVALDO ARANHA';390;'21';;'BOM FIM';90035191;0.00;31.45;12.00;1988;'75358';'1';'Lançada'
2023/02/17 00:00:00;;606000.00;100.00;'APARTAMENTO DE COBERTURA';'Avenida OSVALDO ARANHA';390;'802';;'BOM FIM';90035191;0.00;164.74;126.65;1988;'75389';'1';'Lançada'
2023/02/07 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua MARQUES DO POMBAL';500;'45';;'MOINHOS VENTO';90540001;0.00;15.96;11.04;1998;'125613';'1';'Lançada'
2023/02/07 00:00:00;;1050000.00;100.00;'APARTAMENTO';'Rua MARQUES DO POMBAL';500;'601';;'MOINHOS VENTO';90540001;0.00;192.30;121.62;1998;'125534';'1';'Lançada'
2023/02/16 00:00:00;;35000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Avenida PROTASIO ALVES';3149;'4';;'PETROPOLIS';90410001;0.00;28.61;12.00;1994;'97987';'2';'Lançada'
2023/02/16 00:00:00;;80000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Avenida PROTASIO ALVES';3161;'15';;'PETROPOLIS';90410001;0.00;60.86;21.16;2000;'111309';'2';'Lançada'
2023/02/17 00:00:00;;425000.00;100.00;'APARTAMENTO';'Rua PROF CRISTIANO FISCHER';152;'402';;'BOM JESUS';91410001;0.00;118.06;85.41;1987;'66544';'3';'Lançada'
2023/02/17 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua PROF CRISTIANO FISCHER';152;'12';;'BOM JESUS';91410001;0.00;14.38;12.00;1987;'66538';'3';'Lançada'
2023/02/15 00:00:00;;340000.00;100.00;'APARTAMENTO';'Rua ALVARES DE AZEVEDO';49;'303';;'AUXILIADORA';90450080;0.00;105.03;70.77;2012;'203882';'1';'Lançada'
2023/02/16 00:00:00;;130000.00;100.00;'SALA COMERCIAL';'Avenida PROTASIO ALVES';3149;'304';;'PETROPOLIS';90410001;0.00;47.84;35.63;1994;'97955';'2';'Lançada'
2023/01/03 00:00:00;;756604.00;100.00;'SALA COMERCIAL';'Avenida DIARIO DE NOTICIAS';400;'1204';;'CRISTAL';90810080;0.00;106.28;56.70;2015;'43600';'5';'Lançada'
2023/01/24 00:00:00;;184370.00;50.00;'APARTAMENTO';'Rua BARAO DE UBA';66;'303';;'BELA VISTA';90450090;0.00;124.51;71.19;1981;'43192';'1';'Lançada'
2023/03/08 00:00:00;;260000.00;25.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua GEN LIMA E SILVA';373;;;'CIDADE BAIXA';90050100;259.00;169.36;169.36;2013;'49385';'2';'Lançada'
2023/05/17 00:00:00;;350000.00;100.00;'SALA COMERCIAL';'Rua DR FLORES';240;'61';;'CENTRO HISTORIC';90020122;0.00;156.98;102.25;1957;'141985';'1';'Lançada'
2023/05/16 00:00:00;;339000.00;100.00;'APARTAMENTO';'Rua VISCONDE DO HERVAL';437;'405';;'MENINO DEUS';90130151;0.00;81.84;74.88;1966;'46298';'5';'Lançada'
2023/05/16 00:00:00;;258646.00;100.00;'APARTAMENTO';'Rua DR ALDO WILDT';130;'140';;'VILA NOVA';91740822;0.00;104.97;70.60;1999;'105179';'3';'Lançada'
2023/05/16 00:00:00;;35000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua DR ALDO WILDT';130;'132';;'VILA NOVA';91740822;0.00;12.59;12.00;1999;'105180';'3';'Lançada'
2023/05/17 00:00:00;;272869.00;100.00;'APARTAMENTO';'Rua CURUPAITI';1326;'1405';;'CRISTAL';90820090;0.00;94.75;79.43;1981;'32089';'3';'Lançada'
2023/05/17 00:00:00;;881100.00;100.00;'RESIDENCIA ISOLADA';'Avenida FLAMENGO';398;'398';;'IPANEMA';91760120;617.10;275.00;275.00;1976;'101388';'3';'Lançada'
2023/05/17 00:00:00;;1620960.00;100.00;'RESIDENCIA ISOLADA';'Avenida FLAMENGO';360;'360';;'IPANEMA';91760120;1620.96;168.00;168.00;1964;'10266';'3';'Lançada'
2023/05/17 00:00:00;;332750.00;100.00;'RESIDENCIA ISOLADA';'Rua LEBLON';417;'417';;'IPANEMA';91760510;332.75;77.00;77.00;1951;'118764';'3';'Lançada'
2023/05/17 00:00:00;;407000.00;100.00;;'Avenida FLAMENGO';370;;;'IPANEMA';91760120;407.00;;;;'10267';'3';'Lançada'
2023/05/17 00:00:00;;138000.00;33.33;;'Rua MONSENHOR VERAS';541;;;'SANTANA';90610010;228.45;;;;'109277';'2';'Lançada'
2023/05/17 00:00:00;;95000.00;33.33;;'Rua MONSENHOR VERAS';545;;;'SANTANA';90610010;84.70;;;;'109276';'2';'Lançada'
2023/10/11 00:00:00;;1500000.00;100.00;'RESIDENCIA ISOLADA';'Avenida TEIXEIRA MENDES';1249;;;'CHACARA PEDRAS';91330390;372.00;223.00;223.00;1976;'3568';'4';'Lançada'
2023/01/04 00:00:00;;4630000.00;16.66;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida BALTAZAR DE OLIVEIRA GARCIA';2274;'2274';'e 2284';'COSTA E SILVA';91130000;20837.78;1249.00;1249.00;1957;'3831';'4';'Lançada'
2023/03/14 00:00:00;;427000.00;100.00;'APARTAMENTO';'Rua JOAO ERNESTO SCHMIDT';251;'703';'Bloco A';'JARDIM SABARA';91210125;0.00;105.80;87.35;2007;'132367';'4';'Lançada'
2023/03/14 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JOAO ERNESTO SCHMIDT';251;'85';;'JARDIM SABARA';91210125;0.00;21.80;10.58;2007;'132501';'4';'Lançada'
2023/03/14 00:00:00;;400000.00;100.00;'APARTAMENTO';'Rua MAURO GUEDES DE OLIVEIRA';131;'704';'TORRE B';'JARDIM LINDOIA';91050090;0.00;109.20;68.36;2013;'158332';'4';'Lançada'
2023/03/14 00:00:00;;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua MAURO GUEDES DE OLIVEIRA';131;'54';;'JARDIM LINDOIA';91050090;0.00;13.74;10.58;2013;'158410';'4';'Lançada'
2023/05/12 00:00:00;;860000.00;100.00;'RESIDENCIA ISOLADA';'Rua SAICA';341;;;'JARDIM BOTANICO';90670110;364.00;97.00;97.00;1957;'49293';'2';'Lançada'
2023/02/07 00:00:00;;1885000.00;100.00;;'Rua SILVA SO';118;;;'SANTA CECILIA';90610270;227.88;;;;'16366';'2';'Lançada'
2023/06/22 00:00:00;;648793.47;100.00;'APARTAMENTO';'Rua QUINTINO BOCAIUVA';1177;'303';;'RIO BRANCO';90440051;0.00;161.48;118.70;1978;'26838';'1';'Lançada'
2023/02/15 00:00:00;;300000.00;100.00;'APARTAMENTO';'Rua LUIZ DE CAMOES';255;'206';;'SANTO ANTONIO';90620150;0.00;76.88;58.82;1980;'36792';'2';'Lançada'
2023/02/15 00:00:00;;300000.00;100.00;'APARTAMENTO';'Rua LUIZ DE CAMOES';255;'207';;'SANTO ANTONIO';90620150;0.00;76.88;58.82;1980;'36795';'2';'Lançada'
2023/02/15 00:00:00;;30000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua LUIZ DE CAMOES';255;'9';;'SANTO ANTONIO';90620150;0.00;16.71;14.12;1980;'36756';'2';'Lançada'
2023/02/15 00:00:00;;30000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua LUIZ DE CAMOES';255;'11';;'SANTO ANTONIO';90620150;0.00;16.71;14.12;1980;'36758';'2';'Lançada'
2023/02/15 00:00:00;;30000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua LUIZ DE CAMOES';255;'15';;'SANTO ANTONIO';90620150;0.00;18.34;15.50;1980;'36762';'2';'Lançada'
2023/02/15 00:00:00;;30000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua LUIZ DE CAMOES';255;'20';;'SANTO ANTONIO';90620150;0.00;20.63;17.44;1980;'36767';'2';'Lançada'
2023/01/06 00:00:00;;1500000.00;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Rua SANTOS DUMONT';1100;;;'SAO GERALDO';90230241;527.00;796.00;796.00;1996;'133326';'1';'Lançada'
2023/03/06 00:00:00;;1250000.00;100.00;'APARTAMENTO';'Rua JARY';671;'1508';'TORRE B';'PASSO DA AREIA';91350170;0.00;199.46;134.61;2010;'140501';'4';'Lançada'
2023/03/06 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JARY';671;'267';;'PASSO DA AREIA';91350170;0.00;15.52;12.50;2010;'140776';'4';'Lançada'
2023/03/06 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JARY';671;'268';;'PASSO DA AREIA';91350170;0.00;14.27;11.50;2010;'140777';'4';'Lançada'
2023/03/06 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JARY';671;'269';;'PASSO DA AREIA';91350170;0.00;14.27;11.50;2010;'140778';'4';'Lançada'
2023/02/15 00:00:00;;352000.00;100.00;'APARTAMENTO';'Rua SANTANA';575;'408';;'SANTANA';90040372;0.00;80.01;68.55;1980;'38833';'2';'Lançada'
2023/01/16 00:00:00;;600000.00;100.00;'APARTAMENTO DE COBERTURA';'Rua AMELIA TELES';89;'302';;'PETROPOLIS';90460070;0.00;249.59;219.15;1990;'97740';'1';'Lançada'
2023/01/16 00:00:00;;660000.00;100.00;'RESIDENCIA NAO PADRONIZ EM CONDOM HORIZONTAL FECHADO';'Rua DR VERGARA';5344;'33';;'BELEM VELHO';91712120;0.00;1239.78;1102.21;2022;'126344';'3';'Lançada'
2023/01/17 00:00:00;;319000.00;100.00;'APARTAMENTO';'Avenida ERICO VERISSIMO';441;'713';;'MENINO DEUS';90160181;0.00;82.61;66.63;1986;'75472';'2';'Lançada'
2023/01/17 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida ERICO VERISSIMO';441;'61';;'MENINO DEUS';90160181;0.00;13.44;12.00;1986;'75287';'2';'Lançada'
2023/01/17 00:00:00;;248000.00;100.00;'SALA COMERCIAL';'Rua VINTE QUATRO DE OUTUBRO';1681;'205';;'AUXILIADORA';90430055;0.00;70.44;42.74;1991;'101653';'1';'Lançada'
2023/01/17 00:00:00;;248000.00;100.00;'SALA COMERCIAL';'Rua VINTE QUATRO DE OUTUBRO';1681;'206';;'AUXILIADORA';90430055;0.00;70.44;42.74;1991;'101661';'1';'Lançada'
2023/01/17 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua VINTE QUATRO DE OUTUBRO';1681;'8';;'AUXILIADORA';90430055;0.00;33.98;12.00;1991;'101726';'1';'Lançada'
2023/04/11 00:00:00;;2500000.00;100.00;'RESIDENCIA NAO PADRONIZ EM CONDOM HORIZONTAL FECHADO';'Avenida JUCA BATISTA';8000;'361';;'BELEM NOVO';91770000;0.00;419.72;419.72;2025;'104748';'3';'Lançada'
2023/02/13 00:00:00;;498000.00;100.00;'APARTAMENTO';'Avenida GRECIA';1000;'305';'TORRE "B"';'PASSO DA AREIA';91350070;0.00;90.14;66.54;2009;'141700';'4';'Lançada'
2023/02/13 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida GRECIA';1000;'53';'TORRE "B"';'PASSO DA AREIA';91350070;0.00;26.88;21.16;2009;'141829';'4';'Lançada'
2023/02/10 00:00:00;;1400000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida PLINIO BRASIL MILANO';1310;'115';'TORRE A';'HIGIENOPOLIS';90520002;0.00;15.43;10.58;2004;'125468';'4';'Lançada'
2023/02/10 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida PLINIO BRASIL MILANO';1310;'114';'TORRE A';'HIGIENOPOLIS';90520002;0.00;15.43;10.58;2004;'125467';'4';'Lançada'
2023/02/10 00:00:00;;;100.00;'APARTAMENTO';'Avenida PLINIO BRASIL MILANO';1310;'1501';'TORRE A';'HIGIENOPOLIS';90520002;0.00;226.94;140.85;2004;'125254';'4';'Lançada'
2023/01/20 00:00:00;;1236000.00;50.00;'RESIDENCIA ISOLADA';'Avenida GETULIO VARGAS';1661;;;'MENINO DEUS';90150000;597.00;185.00;185.00;2017;'48931';'5';'Lançada'
2023/01/20 00:00:00;;705000.00;50.00;'RESIDENCIA ISOLADA';'Rua JOSE DE ALENCAR';215;;;'MENINO DEUS';90880481;352.00;142.24;142.24;2021;'49654';'5';'Lançada'
2023/01/20 00:00:00;;1050000.00;50.00;'RESIDENCIA ISOLADA';'Rua SALDANHA MARINHO';62;;;'MENINO DEUS';90160240;435.00;230.00;230.00;1998;'46970';'5';'Lançada'
