data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
2026/03/05 00:00:00;2026/06/26 00:00:00;560999.97;100.00;;'Avenida DR CARLOS BARBOSA';798;;'TERRENO';'MEDIANEIRA';90880001;432.00;;;;'104421';'2';'Impressa'
2026/03/03 00:00:00;;254000.00;100.00;'APARTAMENTO';'Rua PELOTAS';443;'11';;'FLORESTA';90220110;0.00;83.51;76.81;1946;'36944';'1';'Impressa'
2026/01/21 00:00:00;2026/01/23 00:00:00;194000.00;75.00;'APARTAMENTO';'Rua JOSE DO PATROCINIO';111;'92';;'CENTRO HISTORIC';90050001;0.00;73.45;62.41;1962;'50608';'5';'Retificada'
2026/01/29 00:00:00;;140000.00;100.00;'APARTAMENTO';'Avenida FRANCISCO TREIN';234;'102';;'CRISTO REDENTOR';91350200;0.00;42.55;28.10;1969;'87462';'4';'Impressa'
2026/04/01 00:00:00;2026/04/02 00:00:00;75000.00;100.00;;'Rua ALCEU ROSA DA SILVA';644;;;'MARIO QUINTANA';91261300;125.00;;;;'49144';'6';'Impressa'
2026/01/14 00:00:00;;340000.00;100.00;'APARTAMENTO';'Rua JOAQUIM CRUZ';300;'503';'Torre B';'SANTO ANTONIO';90660300;0.00;95.35;57.51;2021;'155358';'2';'Impressa'
2026/01/14 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JOAQUIM CRUZ';300;'27';;'SANTO ANTONIO';90660300;0.00;14.06;10.58;2021;'155154';'2';'Impressa'
2026/01/26 00:00:00;2026/03/06 00:00:00;490000.00;100.00;;'Estrada DAS QUIRINAS';3750;;'Estrada das Quirinas, 4900';'LOMBA PINHEIRO';91785190;27072.28;;;;'8652';'3';'Impressa'
2026/02/26 00:00:00;2026/03/12 00:00:00;100000.00;7.91;;'Estrada FRANCISCA DE OLIVEIRA VIEIRA';3719;;;'LAGEADO';91780050;15175.00;;;;'113785';'3';'Impressa'
2026/05/06 00:00:00;;733700.00;100.00;;'Avenida FRANCISCO SILVEIRA BITENCOURT';455;;;'SARANDI';91150010;1451.45;;;;'22570';'6';'Impressa'
2026/01/05 00:00:00;;254000.00;100.00;'APARTAMENTO';'Rua ALBION';278;'305';'bloco II sub-bloco B';'PARTENON';91530010;0.00;65.31;55.63;1978;'11988';'3';'Impressa'
2026/01/06 00:00:00;;141778.35;100.00;'APARTAMENTO';'Rua SABINO PEREIRA NUNES';932;'301';'Bloco 11';'RESTINGA';91788708;0.00;74.20;41.19;;'211161';'3';'Impressa'
2026/01/12 00:00:00;2026/03/18 00:00:00;530000.00;100.00;'APARTAMENTO';'Rua ALDO MENOTTI SIRANGELO';40;'802';'Yellow Residence';'JARDIM DO SALSO';91410060;0.00;115.46;71.51;2020;'198602';'3';'Impressa'
2026/01/08 00:00:00;2026/01/21 00:00:00;580000.00;100.00;'APARTAMENTO';'Rua CEL CORTE REAL';82;'1501';;'PETROPOLIS';90630080;0.00;126.00;80.69;2010;'131077';'2';'Impressa'
2026/01/08 00:00:00;2026/01/21 00:00:00;70000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua CEL CORTE REAL';82;'110';;'PETROPOLIS';90630080;0.00;22.93;21.16;2010;'131028';'2';'Impressa'
2026/01/06 00:00:00;2026/01/09 00:00:00;139817.43;100.00;'APARTAMENTO';'Rua MOYSES ANTUNES DA CUNHA';105;'113';;'SANTO ANTONIO';90640190;0.00;66.16;60.04;1976;'15385';'2';'Impressa'
2026/01/06 00:00:00;2026/01/09 00:00:00;410000.00;100.00;'APARTAMENTO';'Rua COSTA LIMA';790;'610';'BLOCO C';'NONOAI';91720480;0.00;121.22;80.15;2000;'81720';'3';'Impressa'
2026/01/06 00:00:00;2026/01/09 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua COSTA LIMA';790;'167';'BLOCO C';'NONOAI';91720480;0.00;11.39;10.58;2000;'82038';'3';'Impressa'
2026/02/27 00:00:00;;2800000.00;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Rua FREDERICO MENTZ';840;'840';;'NAVEGANTES';90250370;3944.60;2634.00;2634.00;1970;'66578';'4';'Impressa'
2026/01/08 00:00:00;;98000.00;100.00;'RESIDENCIA DE FRENTE COM INTERIORES';'Estrada DOS ALPES';925;'1';;'GLORIA';91720120;515.00;23.00;23.00;1991;'26684';'3';'Impressa'
2026/02/12 00:00:00;;100000.00;100.00;'SALA COMERCIAL';'Rua WASHINGTON LUIZ';552;'503';'conjunto 503';'CENTRO HISTORIC';90010460;0.00;36.65;25.02;2009;'38863';'5';'Impressa'
2026/04/09 00:00:00;;605000.00;100.00;'APARTAMENTO';'Rua CEL AURELIO BITENCOURT';99;'502';;'RIO BRANCO';90430080;0.00;140.12;93.24;2010;'183301';'1';'Lançada'
2026/04/09 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CEL AURELIO BITENCOURT';99;'17';;'RIO BRANCO';90430080;0.00;14.09;11.26;2010;'183286';'1';'Lançada'
2026/04/09 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CEL AURELIO BITENCOURT';99;'18';;'RIO BRANCO';90430080;0.00;14.10;11.27;2010;'183287';'1';'Lançada'
2026/01/07 00:00:00;2026/01/16 00:00:00;4235000.00;100.00;'UNIDADE DE COMERCIO E SERVICO ISOLADA';'Rua SILVA JARDIM';606;'606';;'MONT SERRAT';90450071;605.00;454.00;454.00;1994;'80723';'1';'Impressa'
2026/01/07 00:00:00;2026/01/16 00:00:00;4235000.00;100.00;'LOJA DE INTERIOR';'Rua SILVA JARDIM';580;'1';;'MONT SERRAT';90450071;605.00;158.81;158.81;1986;'42746';'1';'Impressa'
2026/01/07 00:00:00;2026/01/16 00:00:00;4235000.00;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Rua SILVA JARDIM';586;'586';;'MONT SERRAT';90450071;605.00;55.00;55.00;1990;'181386';'1';'Impressa'
2026/01/26 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ITORORO';81;'3';;'MENINO DEUS';90110290;0.00;23.03;10.58;2005;'28920';'5';'Impressa'
2026/01/26 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ITORORO';81;'4';;'MENINO DEUS';90110290;0.00;23.03;10.58;2005;'28921';'5';'Impressa'
2026/01/13 00:00:00;2026/03/18 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ALDO MENOTTI SIRANGELO';40;'95';;'JARDIM DO SALSO';91410060;0.00;15.78;11.98;2020;'198743';'3';'Impressa'
2026/02/20 00:00:00;2026/03/05 00:00:00;580000.00;100.00;'SALA COMERCIAL';'Avenida DIARIO DE NOTICIAS';400;'1104';;'CRISTAL';90810080;0.00;106.28;56.70;2015;'43599';'5';'Impressa'
2026/01/09 00:00:00;2026/01/30 00:00:00;282636.80;100.00;'SALA COMERCIAL';'Rua GOMES JARDIM';201;'807';'TORRE A OFFICE';'SANTANA';90620130;0.00;73.06;32.23;2017;'147759';'2';'Impressa'
2026/02/03 00:00:00;2026/02/13 00:00:00;240000.00;100.00;'APARTAMENTO';'Avenida IPIRANGA';3491;'402';'Apartamento 402';'PARTENON';90160092;0.00;75.98;45.62;1983;'60699';'2';'Impressa'
2026/01/23 00:00:00;;320000.00;100.00;'APARTAMENTO';'Rua PADRE HILDEBRANDO';611;'204';'1º Andar';'SANTA M GORETTI';91030310;0.00;105.25;98.18;1972;'95380';'4';'Impressa'
2026/01/06 00:00:00;;180000.00;100.00;'APARTAMENTO';'Rua GEN PORTINHO';332;'606';;'CENTRO HISTORIC';90010360;0.00;45.20;45.20;1968;'37837';'5';'Impressa'
2026/01/08 00:00:00;2026/03/09 00:00:00;4500000.00;100.00;;'Avenida JUCA BATISTA';8000;;'Interior 221';'BELEM NOVO';91770000;1550.45;;;;'104697';'3';'Impressa'
2026/01/07 00:00:00;;720000.00;100.00;'APARTAMENTO';'Rua VISCONDE DO HERVAL';725;'501';;'MENINO DEUS';90130151;0.00;137.49;91.54;1997;'6457';'5';'Impressa'
2026/01/07 00:00:00;2026/01/12 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua VISCONDE DO HERVAL';725;'41';;'MENINO DEUS';90130151;0.00;12.21;10.58;1997;'6522';'5';'Impressa'
2026/01/07 00:00:00;;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua NUNES MACHADO';319;'34';;'AZENHA';90130080;0.00;12.48;10.76;2009;'130299';'2';'Impressa'
2026/01/07 00:00:00;;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua NUNES MACHADO';319;'35';;'AZENHA';90130080;0.00;12.48;10.76;2009;'130300';'2';'Impressa'
2026/01/07 00:00:00;2026/01/12 00:00:00;940000.00;100.00;'APARTAMENTO';'Rua NUNES MACHADO';319;'1408';;'AZENHA';90130080;0.00;139.66;96.88;2009;'130506';'2';'Impressa'
2026/01/20 00:00:00;;350000.00;100.00;'APARTAMENTO';'Rua DR CAMPOS VELHO';1770;'411';;'NONOAI';90820001;0.00;94.33;67.82;1982;'39855';'3';'Impressa'
2026/01/13 00:00:00;2026/03/18 00:00:00;480000.00;100.00;'APARTAMENTO';'Rua ALDO MENOTTI SIRANGELO';40;'801';;'JARDIM DO SALSO';91410060;0.00;113.10;69.91;2020;'198601';'3';'Impressa'
2026/01/13 00:00:00;2026/03/18 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ALDO MENOTTI SIRANGELO';40;'97';;'JARDIM DO SALSO';91410060;0.00;16.93;12.85;2020;'198745';'3';'Impressa'
2026/01/06 00:00:00;;500000.00;100.00;'RESIDENCIA ISOLADA';'Rua DAVID FRANCISCO MAURICIO';80;'80';;'JARDIM ISABEL';91760220;472.00;160.38;160.38;1976;'39576';'3';'Impressa'
2026/01/28 00:00:00;2026/01/29 00:00:00;240000.00;100.00;'APARTAMENTO';'Avenida ENG FRANCISCO RODOLFO SIMCH';210;'809';;'SARANDI';91130210;0.00;84.00;68.29;1979;'33617';'6';'Retificada'
2026/01/12 00:00:00;2026/01/13 00:00:00;220000.00;100.00;'APARTAMENTO';'Avenida BENTO GONCALVES';2100;'316';;'PARTENON';90650002;0.00;89.25;73.86;1970;'2053';'2';'Impressa'
2026/01/05 00:00:00;;2140000.00;100.00;'APARTAMENTO';'Avenida GUAPORE';333;'1301';;'PETROPOLIS';90470230;0.00;263.15;186.37;2014;'195494';'1';'Impressa'
2026/01/05 00:00:00;;80000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida GUAPORE';333;'4';;'PETROPOLIS';90470230;0.00;29.27;23.05;2014;'195437';'1';'Impressa'
2026/01/05 00:00:00;;80000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida GUAPORE';333;'14';;'PETROPOLIS';90470230;0.00;26.87;21.16;2014;'110498';'1';'Impressa'
2026/01/07 00:00:00;2026/01/09 00:00:00;6900000.00;100.00;'APARTAMENTO';'Avenida DIARIO DE NOTICIAS';1200;'1601';'BLOCO 2 SUBCOND LAKE VICTORIA';'CRISTAL';90810080;0.00;675.46;299.65;2025;'61237';'5';'Impressa'
2026/01/08 00:00:00;;190000.00;100.00;'APARTAMENTO';'Avenida FRANCISCO SILVEIRA BITENCOURT';1818;'504';'Interior 1';'STA ROSA LIMA';91150010;0.00;79.35;79.35;2019;'57339';'6';'Impressa'
2026/03/10 00:00:00;;250000.00;50.00;;'Rua MONTE FLOR';26;;;'JARDIM FLORESTA';91040640;503.00;;;;'120590';'4';'Impressa'
2026/01/06 00:00:00;2026/01/07 00:00:00;340000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua EDMUNDO BITENCOURT';97;'2';;'PRAIA DE BELAS';90110050;0.00;19.25;17.83;1968;'40003';'5';'Impressa'
2026/01/06 00:00:00;2026/01/07 00:00:00;;100.00;'APARTAMENTO';'Rua EDMUNDO BITENCOURT';97;'302';;'PRAIA DE BELAS';90110050;0.00;64.62;58.95;1968;'40002';'5';'Impressa'
2026/01/13 00:00:00;;200000.00;100.00;'APARTAMENTO';'Rua SANTA IZABEL';51;'401';'Edifício San Marino';'BOM JESUS';91420690;0.00;59.60;41.57;1988;'66840';'3';'Impressa'
2026/01/22 00:00:00;2026/01/22 00:00:00;475000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua COMENDADOR RHEINGANTZ';125;'16';;'AUXILIADORA';90450020;0.00;14.96;12.00;1976;'9201';'1';'Impressa'
2026/01/22 00:00:00;2026/01/22 00:00:00;;100.00;'APARTAMENTO';'Rua COMENDADOR RHEINGANTZ';125;'203';;'AUXILIADORA';90450020;0.00;94.19;75.55;1976;'9179';'1';'Impressa'
2026/01/12 00:00:00;;180000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Estrada JOAO DE OLIVEIRA REMIAO';1770;;'BLOCO 10';'LOMBA PINHEIRO';91550000;0.00;21.46;10.58;;'159020';'3';'Impressa'
2026/01/12 00:00:00;;;100.00;'APARTAMENTO';'Estrada JOAO DE OLIVEIRA REMIAO';1770;'201';'BLOCO 10';'LOMBA PINHEIRO';91550000;0.00;63.52;49.17;2014;'27838';'3';'Impressa'
2026/01/06 00:00:00;;750000.00;100.00;'RESIDENCIA DE FRENTE COM INTERIORES';'Rua LUIZ DE CAMOES';150;'150';;'SANTO ANTONIO';90620150;0.00;277.64;252.74;1971;'118947';'2';'Impressa'
2026/01/13 00:00:00;;173000.00;100.00;'APARTAMENTO';'Rua JOSE IUCHNO';120;'101';'BLOCO 15';'HIPICA';91786280;0.00;81.20;40.29;2017;'192171';'3';'Impressa'
2026/01/05 00:00:00;;540000.00;100.00;'LOJA TERREA EM EDIFICIO';'Avenida MARANHAO';601;;;'SAO GERALDO';90230041;0.00;283.63;269.85;1971;'160072';'1';'Impressa'
2026/01/15 00:00:00;;53329.91;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'101';;'ANCHIETA';90200290;0.00;471.83;462.68;2001;'180235';'4';'Impressa'
2026/01/15 00:00:00;;54757.33;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'102';;'ANCHIETA';90200290;0.00;484.45;475.05;2001;'180236';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'103';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180237';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'104';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180238';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'105';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180239';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'106';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180240';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'107';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180241';'4';'Impressa'
2026/01/05 00:00:00;2026/01/08 00:00:00;680000.00;100.00;'RESIDENCIA ISOLADA';'Travessa PORTO PRINCIPE';26;;;'JARDIM LINDOIA';91050330;280.00;180.00;180.00;1972;'206845';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'108';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180242';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'109';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180243';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'110';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180244';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'111';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180245';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'112';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180246';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'113';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180247';'4';'Impressa'
2026/01/15 00:00:00;;53070.48;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'114';;'ANCHIETA';90200290;0.00;469.55;460.44;2001;'180248';'4';'Impressa'
2026/01/15 00:00:00;;43299.47;100.00;'DEPÓSITO / ARMAZÉM / PRÉDIO INDUSTRIAL';'Avenida DAS INDUSTRIAS';275;'116';;'ANCHIETA';90200290;0.00;383.08;375.67;2001;'180250';'4';'Impressa'
2026/01/15 00:00:00;;609.48;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Avenida DAS INDUSTRIAS';275;'1';;'ANCHIETA';90200290;0.00;10.69;10.58;2001;'180251';'4';'Impressa'
